time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.939999999999961,-0.047573288734,-2.90905599298e-08,88.3062701657,6.28318530629,6.28315784596,0.0,-0.0156837979764,-2.10102861783e-08,17.2317261635,2.4740409131e-10,-0.000735292378799,0.0,900.001120522,899.998396703,0.00160631461987,-0.00157157856114
5.99999999999996,-0.048513697308,-3.03667794107e-08,89.3401775395,6.28318530631,6.2831125646,0.0,-0.0156592609048,-2.15290322055e-08,17.2318510695,2.86820000129e-10,-0.000793518805581,0.0,900.000168786,899.99782865,0.00102155676122,-0.00169441676234
6.059999999999959,-0.0494518238419,-3.16738393058e-08,90.3740921615,6.28318530633,6.28306426733,0.0,-0.0156074466491,-2.20380775126e-08,17.2319678951,3.45206799437e-10,-0.000827840187162,0.0,900.000978082,899.999606982,0.00169385568372,-0.00206225232085
6.1199999999999575,-0.0503859830285,-3.30111056485e-08,91.4080134,6.28318530635,6.28301405098,0.0,-0.0155268429373,-2.2535614709e-08,17.2320718193,3.96523149354e-10,-0.000855146638424,0.0,900.000338859,899.99925251,0.00124754165411,-0.00193335829354
6.179999999999956,-0.0513144162029,-3.43778306002e-08,92.4419406352,6.28318530637,6.28296410101,0.0,-0.0154165199949,-2.30198017075e-08,17.2321679,4.03222232353e-10,-0.000787235000768,0.0,899.999123293,900.001892146,0.00269877715325,-0.000698541393392
6.239999999999955,-0.0522353611889,-3.57731826788e-08,93.4758734119,6.2831853064,6.28291646235,0.0,-0.01527751477,-2.34898124553e-08,17.2322566503,4.15676258496e-10,-0.000807468928297,0.0,900.00154,900.000739042,0.00357578652205,-0.000952443787513
6.299999999999954,-0.053147122356,-3.71963012219e-08,94.5098113395,6.28318530642,6.28286862364,0.0,-0.0151103311731,-2.39452902245e-08,17.2323396834,4.22618283026e-10,-0.00077700169648,0.0,900.001431335,900.002683298,0.0021585097248,-0.000711094859042
6.359999999999952,-0.0540480148392,-3.86463035699e-08,95.5437538495,6.28318530645,6.28282263476,0.0,-0.0149153854422,-2.43858832798e-08,17.2324095969,4.52288202791e-10,-0.000745444878122,0.0,899.999789668,900.001085052,0.00236359868855,-0.00147008569893
6.419999999999951,-0.0549364056895,-4.01222775784e-08,96.5777003298,6.28318530648,6.28277855153,0.0,-0.0146937754204,-2.48108815506e-08,17.23247214,4.53768893878e-10,-0.000713276459348,0.0,899.999582797,900.000902224,0.0013176748737,-0.000328410246154
6.47999999999995,-0.0558107281922,-4.16232709941e-08,97.6116505069,6.2831853065,6.28273563984,0.0,-0.0144465754603,-2.52198319715e-08,17.2325328495,4.82789039191e-10,-0.000719032470192,0.0,900.001692573,900.001476029,0.00185777322093,-0.00145389906821
6.5399999999999485,-0.0566694608881,-4.31483046425e-08,98.6456041081,6.28318530653,6.2826926296,0.0,-0.0141740957744,-2.56120789335e-08,17.232586383,5.02516055372e-10,-0.000712446546872,0.0,900.001024821,900.001308029,0.00233612138335,-0.00119871286747
6.599999999999947,-0.0575110873285,-4.46963499009e-08,99.6795607017,6.28318530656,6.28264974495,0.0,-0.0138763894921,-2.59867389039e-08,17.2326327087,5.72567072798e-10,-0.000719340626021,0.0,900.000646501,900.000383867,0.000495131314529,-0.00225887235575
6.659999999999946,-0.0583340932687,-4.626630283e-08,100.713519949,6.2831853066,6.28260593013,0.0,-0.0135533538199,-2.63419062295e-08,17.2326748869,7.13713009527e-10,-0.000752072730525,0.0,900.001269553,899.999961111,0.00191846307356,-0.00320640706647
6.719999999999945,-0.0591369373591,-4.78568814347e-08,101.74748158,6.28318530665,6.2825594491,0.0,-0.0132041261952,-2.66735174896e-08,17.2327122557,8.60937094619e-10,-0.000819953141733,0.0,900.001740121,899.999009559,0.00148469718773,-0.00327471793898
